"date_id","region_id","drought_cat_id","precipitation_mm","ivt","drought_severity_score","dry_land_memory","is_ar","extreme_precip","is_whiplash","event_id"
1,1,3,"1.651348495","80.67397185","0","0.253666147",False,False,False,1
2,1,3,"2.448668825","71.74292438","0","0.253806467",False,False,False,1
3,1,3,"1.547798571","88.57536811","0","0.253733435",False,False,False,1
4,1,3,"3.166617691","107.3778572","0","0.253700345",False,False,False,1
5,1,3,"1.031173716","72.64899614","0","0.253788552",False,False,False,1
6,1,3,"0.224853152","49.26994808","0","0.253878256",False,False,False,1
7,1,3,"0.528411366","59.77740207","0","0.253974689",False,False,False,1
8,1,3,"1.671447597","82.82185445","0","0.254326344",False,False,False,1
9,1,3,"2.212002622","102.503352","0","0.254563695",False,False,False,1
10,1,3,"3.22658845","120.7469682","0","0.254579666",False,False,False,1
11,1,3,"5.600690703","125.4047538","0","0.254814951",False,True,False,3
12,1,3,"2.07511962","89.31908475","0","0.255038717",False,False,False,1
13,1,3,"2.326111689","82.97655329","0","0.25531307",False,False,False,1
14,1,3,"2.895181212","112.3545019","0","0.25555673",False,False,False,1
15,1,3,"1.577790776","125.8298433","0","0.255843615",False,False,False,1
16,1,3,"3.447505262","166.9861325","0","0.256231932",True,False,False,2
17,1,3,"0.960924752","140.5321323","0","0.256451196",False,False,False,1
18,1,3,"2.579093879","134.7161318","0","0.256589385",False,False,False,1
19,1,3,"1.509789185","103.7446642","0","0.256647667",False,False,False,1
20,1,3,"1.289298296","100.1071374","0","0.256620789",False,False,False,1
21,1,3,"1.360991621","101.2357136","0","0.256971403",False,False,False,1
22,1,3,"1.063960909","82.46957836","0","0.257550553",False,False,False,1
23,1,3,"1.323250486","92.78983965","0","0.258025857",False,False,False,1
24,1,3,"3.543780088","164.0415473","0","0.258073816",True,False,False,2
25,1,3,"4.030385609","158.3625361","0","0.257922291",True,True,False,2
26,1,3,"2.68120386","89.86068628","0","0.257767381",False,False,False,1
27,1,3,"1.088358315","52.89749278","0","0.257692175",False,False,False,1
28,1,3,"0.402764163","33.37175367","0","0.257854598",False,False,False,1
29,1,3,"0.101563391","33.17042266","0","0.258107619",False,False,False,1
30,1,3,"1.215673632","68.67937122","0","0.258647027",False,False,False,1
31,1,3,"1.743593256","91.8240788","0","0.258813487",False,False,False,1
32,1,3,"3.423412361","125.1731493","0","0.258872836",False,False,False,1
33,1,3,"1.249143926","107.9909801","0","0.258897676",False,False,False,1
34,1,3,"0.397095711","84.06409712","0","0.25904007",False,False,False,1
35,1,3,"0.73187852","64.28695563","0","0.259071313",False,False,False,1
36,1,3,"0.781963032","86.55286631","0","0.259179389",False,False,False,1
37,1,3,"0.395193607","65.84967846","0","0.259423306",False,False,False,1
38,1,3,"0.086738595","71.01344245","0","0.25961018",False,False,False,1
39,1,3,"0.964942413","104.182552","0","0.259948675",False,False,False,1
40,1,3,"1.036904046","98.50602488","0","0.260331562",False,False,False,1
41,1,3,"2.08499331","83.91796769","0","0.26062731",False,False,False,1
42,1,3,"2.453817302","75.78620448","0","0.261289276",False,False,False,1
43,1,3,"4.564924313","104.5122548","0","0.261817618",False,True,False,3
44,1,3,"4.363017979","139.3550708","0","0.261724037",False,True,False,3
45,1,3,"6.423359981","181.3726946","0","0.261877625",True,True,False,2
46,1,3,"2.601161251","95.18709252","0","0.26179028",False,False,False,1
47,1,3,"1.186048878","82.60874769","0","0.261630705",False,False,False,1
48,1,3,"2.418344016","66.10957624","0","0.261536787",False,False,False,1
49,1,3,"0.511241692","33.37612151","0","0.262089022",False,False,False,1
50,1,3,"0.025917711","40.63720604","0","0.262941246",False,False,False,1
51,1,3,"0.767621637","105.8938206","0","0.263605665",False,False,False,1
52,1,3,"3.197032805","134.7784687","0","0.263954511",False,False,False,1
53,1,3,"3.156547185","111.3714167","0","0.263960179",False,False,False,1
54,1,3,"3.801233062","95.0346375","0","0.26409956",False,False,False,1
55,1,3,"2.918515573","85.38122473","0","0.264669307",False,False,False,1
56,1,3,"2.648208311","74.93546153","0","0.265207205",False,False,False,1
57,1,3,"3.227265759","103.0004872","0","0.26545942",False,False,False,1
58,1,3,"4.367972231","118.1462568","0","0.265653779",False,True,False,3
59,1,3,"1.826313099","93.62146094","0","0.265751984",False,False,False,1
60,1,3,"2.574445883","86.03760878","0","0.265905838",False,False,False,1
61,1,3,"1.137936094","69.49545248","0","0.266017273",False,False,False,1
62,1,3,"1.845097298","75.2484917","0","0.266384754",False,False,False,1
63,1,3,"0.508135671","65.18481315","0","0.266955954",False,False,False,1
64,1,3,"1.478550523","84.079104","0","0.267155373",False,False,False,1
65,1,3,"3.460678471","90.96319358","0","0.267628591",False,False,False,1
66,1,3,"3.955599058","89.23541905","0","0.267934973",False,True,False,3
67,1,3,"2.422054792","84.99591304","0","0.267908076",False,False,False,1
68,1,3,"4.97500626","80.48245786","0","0.267949791",False,True,False,3
69,1,3,"2.387008933","60.89931048","0","0.267949119",False,False,False,1
70,1,3,"0.86799631","57.35107257","0","0.267831994",False,False,False,1
71,1,3,"1.502645324","67.99791146","0","0.268001155",False,False,False,1
72,1,3,"0.504902139","52.66553224","0","0.267981218",False,False,False,1
73,1,3,"0.21933835","60.72680413","0","0.267867127",False,False,False,1
74,1,3,"1.993989978","87.39337104","0","0.2679129",False,False,False,1
75,1,3,"0.978007504","68.30348817","0","0.267803913",False,False,False,1
76,1,3,"2.417238646","92.86237309","0","0.267932816",False,False,False,1
77,1,3,"1.304434242","79.49272523","0","0.267884346",False,False,False,1
78,1,3,"1.411565437","88.85278042","0","0.267695081",False,False,False,1
79,1,3,"2.248730925","99.51938911","0","0.267857482",False,False,False,1
80,1,3,"2.265473389","77.10448436","0","0.268733659",False,False,False,1
81,1,3,"1.719820001","78.25580484","0","0.268932028",False,False,False,1
82,1,3,"3.043692025","66.37627992","0","0.268766336",False,False,False,1
83,1,3,"3.132059449","67.41830249","0","0.268637096",False,False,False,1
84,1,3,"0.337583288","46.58425883","0","0.268470848",False,False,False,1
85,1,3,"0.126074297","51.8667139","0","0.268570828",False,False,False,1
86,1,3,"0.258459334","60.9487612","0","0.268704577",False,False,False,1
87,1,3,"0.387005398","71.72688937","0","0.26849131",False,False,False,1
88,1,3,"2.401681575","77.93773883","0","0.268380389",False,False,False,1
89,1,3,"1.894840906","64.62879791","0","0.268485537",False,False,False,1
90,1,3,"1.207838751","59.12108883","0","0.268633721",False,False,False,1
91,1,3,"2.376882433","69.75094576","0","0.268634087",False,False,False,1
92,1,3,"1.395579256","83.03696344","0","0.268600891",False,False,False,1
93,1,3,"1.375689998","91.91993975","0","0.268667353",False,False,False,1
94,1,3,"0.254158461","65.44955889","0","0.268363974",False,False,False,1
95,1,3,"0.248642915","86.7070245","0","0.268099592",False,False,False,1
96,1,3,"0.486556081","77.82418267","0","0.26779025",False,False,False,1
97,1,3,"1.043795375","84.59440177","0","0.267645982",False,False,False,1
98,1,3,"0.655199738","60.52673821","0","0.267606997",False,False,False,1
99,1,3,"0.106741497","47.46140243","0","0.267573761",False,False,False,1
100,1,3,"0.552985927","55.88428083","0","0.267713036",False,False,False,1
101,1,3,"0.504667374","59.12999216","0","0.268112976",False,False,False,1
102,1,3,"0.661018876","47.63511075","0","0.268822643",False,False,False,1
103,1,3,"0.62136278","87.82819803","0","0.269078268",False,False,False,1
104,1,3,"3.142246113","117.3009925","0","0.269243021",False,False,False,1
105,1,3,"4.344303866","97.82170547","0","0.269680301",False,True,False,3
106,1,3,"2.271941076","74.72222301","0","0.270394701",False,False,False,1
107,1,3,"1.149506383","100.7710366","0","0.27104211",False,False,False,1
108,1,3,"2.532492173","128.4618955","0","0.271191974",False,False,False,1
109,1,3,"3.303922292","94.02126402","0","0.27115256",False,False,False,1
110,1,3,"3.428299921","68.05272099","0","0.271293707",False,False,False,1
111,1,3,"0.283658829","49.38605604","0","0.271527858",False,False,False,1
112,1,3,"0.277094412","72.83477174","0","0.271567025",False,False,False,1
113,1,3,"1.597252364","97.54186625","0","0.271271308",False,False,False,1
114,1,3,"2.092553642","87.41300521","0","0.270965401",False,False,False,1
115,1,3,"1.670696288","59.58675471","0","0.270602776",False,False,False,1
116,1,3,"0.993109716","78.15212433","0","0.270597324",False,False,False,1
117,1,3,"0.779906989","80.69955139","0","0.270543329",False,False,False,1
118,1,3,"0.354337525","87.83807793","0","0.27053291",False,False,False,1
119,1,3,"1.428851235","90.71528582","0","0.270302131",False,False,False,1
120,1,3,"1.13127175","78.59650184","0","0.270145944",False,False,False,1
121,1,3,"1.780561634","75.01685797","0","0.270002257",False,False,False,1
122,1,3,"0.246477016","76.41690588","0","0.269886309",False,False,False,1
123,1,3,"0.778063169","86.56620822","0","0.269685366",False,False,False,1
124,1,3,"0.691276154","101.8905025","0","0.269612239",False,False,False,1
125,1,3,"0.835797653","106.900871","0","0.269617736",False,False,False,1
126,1,3,"1.374560999","108.6068967","0","0.270096929",False,False,False,1
127,1,3,"1.012495157","116.0788617","0","0.270279087",False,False,False,1
128,1,3,"3.225387465","144.883225","0","0.270335465",True,False,False,2
129,1,3,"3.049040015","135.7766176","0","0.270512323",False,False,False,1
130,1,3,"2.152461882","122.4562713","0","0.270514996",False,False,False,1
131,1,3,"2.462692895","128.2952802","0","0.270162528",False,False,False,1
132,1,3,"3.760556078","95.04337772","0","0.269787763",False,False,False,1
133,1,3,"1.422243676","60.16202876","0","0.269638548",False,False,False,1
134,1,3,"0.149421402","57.74856481","0","0.269660472",False,False,False,1
135,1,3,"0.376350718","90.9281724","0","0.270113356",False,False,False,1
136,1,3,"1.317044655","99.82466761","0","0.270711058",False,False,False,1
137,1,3,"1.67922456","93.68168481","0","0.270445744",False,False,False,1
138,1,3,"4.477360426","108.4805495","0","0.270138861",False,True,False,3
139,1,3,"1.572813263","79.38768929","0","0.269603961",False,False,False,1
140,1,3,"0.926378006","79.13972427","0","0.269095893",False,False,False,1
141,1,3,"0.468572215","84.01689381","0","0.268491019",False,False,False,1
142,1,3,"0.192712883","121.6013825","0","0.267954333",False,False,False,1
143,1,3,"0.169591457","130.9508742","0","0.267706226",False,False,False,1
144,1,3,"0.072398202","158.3028607","0","0.267731926",True,False,False,2
145,1,3,"0.528984825","100.0560503","0","0.267799465",False,False,False,1
146,1,3,"1.314872517","114.1018047","0","0.26743722",False,False,False,1
147,1,3,"2.674060129","138.8436956","0","0.266925388",False,False,False,1
148,1,4,"1.635298844","138.3871437","0","0.266626111",False,False,False,1
149,1,4,"0.94322616","132.1351784","0","0.266596189",False,False,False,1
150,1,4,"0.811092226","99.27187636","0","0.266880167",False,False,False,1
151,1,4,"1.375559418","74.86174925","0","0.266593971",False,False,False,1
152,1,4,"3.039990852","83.38824777","0","0.266088657",False,False,False,1
153,1,4,"1.981915904","57.8462919","0","0.265551507",False,False,False,1
154,1,4,"0.849669963","60.8179498","0","0.264919953",False,False,False,1
155,1,4,"0.673605319","62.6188994","0","0.264307595",False,False,False,1
156,1,4,"0.339028606","54.47157905","0","0.263671962",False,False,False,1
157,1,4,"0.333116718","72.77937828","0","0.263234766",False,False,False,1
158,1,4,"0.43545742","95.53234603","0","0.26315442",False,False,False,1
159,1,4,"0.411798802","95.80311027","0","0.263057188",False,False,False,1
160,1,4,"2.0518279","118.6782053","0","0.262633594",False,False,False,1
161,1,4,"1.722944555","122.7643138","0","0.262579083",False,False,False,1
162,1,4,"1.653945923","93.95462099","0","0.262885803",False,False,False,1
163,1,4,"1.082826164","113.238167","0","0.262485765",False,False,False,1
164,1,4,"3.433229747","178.0264663","0","0.262119007",True,False,False,2
165,1,4,"2.068037324","173.3075519","0","0.261916532",True,False,False,2
166,1,4,"0.324878771","176.7066035","0","0.261567398",True,False,False,2
167,1,4,"1.97122082","152.8016263","0","0.261194577",True,False,False,2
168,1,4,"1.176034207","94.45053957","0","0.26095413",False,False,False,1
169,1,4,"1.044502612","67.19121268","0","0.260798715",False,False,False,1
170,1,4,"1.413937081","99.10124575","0","0.260103473",False,False,False,1
171,1,4,"2.194515962","132.8372519","0","0.259355653",False,False,False,1
172,1,4,"0.945298932","109.3927077","0","0.258811109",False,False,False,1
173,1,4,"0.264246288","98.51611969","0","0.258299678",False,False,False,1
174,1,4,"0.559802034","97.23454572","0","0.257893836",False,False,False,1
175,1,4,"0.689691745","98.61731431","0","0.257433565",False,False,False,1
176,1,3,"0.773024399","107.5461317","0","0.25716315",False,False,False,1
177,1,3,"1.150409704","84.36271189","0","0.256969733",False,False,False,1
178,1,3,"0.694145885","68.6695168","0","0.256651673",False,False,False,1
179,1,3,"1.796828493","69.63314819","0","0.256281106",False,False,False,1
180,1,3,"1.298038237","59.41088344","0","0.255745549",False,False,False,1
181,1,3,"1.804666612","73.55137347","0","0.25528129",False,False,False,1
182,1,3,"0.726775897","88.75013599","0","0.25489936",False,False,False,1
183,1,3,"0.965567096","108.1689234","0","0.254953313",False,False,False,1
184,1,3,"0.733120502","92.69346546","0","0.254528681",False,False,False,1
185,1,3,"1.71688842","118.4280813","0","0.254196673",False,False,False,1
186,1,3,"1.927849256","97.91883069","0","0.253836861",False,False,False,1
187,1,3,"0.548777858","86.9578815","0","0.253336463",False,False,False,1
188,1,3,"1.207393695","96.5613788","0","0.253186731",False,False,False,1
189,1,3,"0.494624639","88.36211622","0","0.253086485",False,False,False,1
190,1,3,"0.837712674","105.3695655","0","0.252826514",False,False,False,1
191,1,3,"2.115762173","111.5309394","0","0.252241246",False,False,False,1
192,1,3,"1.023901096","92.77965668","0","0.251763899",False,False,False,1
193,1,3,"1.137550284","81.44673407","0","0.251292668",False,False,False,1
194,1,3,"0.487778314","68.19290222","0","0.250771852",False,False,False,1
195,1,3,"0.660267575","85.07432896","0","0.250277171",False,False,False,1
196,1,3,"0.533860984","83.35928404","0","0.250065952",False,False,False,1
197,1,3,"0.361559741","88.985777","0","0.250119042",False,False,False,1
198,1,3,"0.737342281","82.92111043","0","0.249751069",False,False,False,1
199,1,3,"1.546099601","89.83389088","0","0.249333694",False,False,False,1
200,1,3,"1.440495367","80.51006122","0","0.248954018",False,False,False,1
201,1,3,"0.66378375","72.64351574","0","0.248546656",False,False,False,1
202,1,3,"0.574845405","62.49812282","0","0.248104432",False,False,False,1
203,1,3,"0.522098161","62.44903822","0","0.247621469",False,False,False,1
204,1,3,"0.470103176","70.55798598","0","0.247157392",False,False,False,1
205,1,3,"0.294727853","75.9570747","0","0.246766718",False,False,False,1
206,1,3,"0.172123971","77.93789605","0","0.246437793",False,False,False,1
207,1,3,"0.2661043","86.64022728","0","0.246164657",False,False,False,1
208,1,3,"0.388681347","94.91051953","0","0.245789534",False,False,False,1
209,1,3,"0.498768992","116.8888179","0","0.245431883",False,False,False,1
210,1,3,"0.572613191","97.62355489","0","0.245028092",False,False,False,1
211,1,3,"0.305398454","78.94467345","0","0.244671388",False,False,False,1
212,1,3,"0.276064196","73.49447657","0","0.244335125",False,False,False,1
213,1,3,"0.283794171","90.85228479","0","0.24413734",False,False,False,1
214,1,3,"0.292941058","100.504415","0","0.243897852",False,False,False,1
215,1,3,"0.551621632","89.23232926","0","0.243807754",False,False,False,1
216,1,3,"0.666705585","94.78793961","0","0.243543422",False,False,False,1
217,1,3,"0.818353208","115.8668364","0","0.243233858",False,False,False,1
218,1,3,"0.926227348","109.7049478","0","0.24300797",False,False,False,1
219,1,3,"0.40388395","94.77490679","0","0.24265882",False,False,False,1
220,1,3,"0.535190325","96.3197297","0","0.242408959",False,False,False,1
221,1,3,"0.361525878","81.82398285","0","0.242219923",False,False,False,1
222,1,3,"0.417048035","80.09255808","0","0.242029658",False,False,False,1
223,1,3,"0.59265523","106.3848293","0","0.241778764",False,False,False,1
224,1,3,"0.814946877","107.7473095","0","0.241530383",False,False,False,1
225,1,3,"0.501405064","74.50858097","0","0.241246585",False,False,False,1
226,1,3,"0.448024757","85.58520663","0","0.241047144",False,False,False,1
227,1,3,"0.364247729","82.27864044","0","0.240870218",False,False,False,1
228,1,3,"0.371934387","87.9659118","0","0.240935973",False,False,False,1
229,1,3,"0.584139867","90.07795858","0","0.241031924",False,False,False,1
230,1,3,"0.801641872","70.48645134","0","0.240819411",False,False,False,1
231,1,3,"1.735002595","110.2871044","0","0.24055718",False,False,False,1
232,1,3,"0.952966934","119.793085","0","0.240293488",False,False,False,1
233,1,3,"0.4788399","94.55019063","0","0.240058924",False,False,False,1
234,1,3,"0.237967515","79.11280071","0","0.239831701",False,False,False,1
235,1,3,"0.333242573","82.73387651","0","0.239656548",False,False,False,1
236,1,3,"0.361027047","85.10492054","0","0.239507168",False,False,False,1
237,1,3,"0.451356781","95.29699682","0","0.239412235",False,False,False,1
238,1,3,"0.545493242","91.19728561","0","0.239345581",False,False,False,1
239,1,4,"0.72162986","99.28861524","0","0.239485099",False,False,False,1
240,1,4,"0.635017631","110.5582165","0","0.239935053",False,False,False,1
241,1,4,"1.313655534","97.39968856","0","0.240280953",False,False,False,1
242,1,4,"1.84703429","109.4302372","0","0.240435863",False,False,False,1
243,1,4,"2.934945214","130.8131787","0","0.240928258",False,False,False,1
244,1,4,"1.693571027","103.683509","0","0.241035575",False,False,False,1
245,1,4,"2.765081999","146.0048914","0","0.240848066",True,False,False,2
246,1,4,"3.117923261","136.9082097","0","0.240792373",False,False,False,1
247,1,4,"1.069697872","101.0735624","0","0.240684137",False,False,False,1
248,1,4,"1.158995685","104.5696311","0","0.24049412",False,False,False,1
249,1,4,"1.301334065","122.9489201","0","0.240192269",False,False,False,1
250,1,4,"1.112133328","118.7432229","0","0.24014466",False,False,False,1
251,1,4,"0.16483499","81.27613443","0","0.239985959",False,False,False,1
252,1,4,"1.187286992","126.4539992","0","0.240053383",False,False,False,1
253,1,4,"0.699061147","118.9129301","0","0.239778761",False,False,False,1
254,1,4,"1.339017932","131.1796597","0","0.239439632",False,False,False,1
255,1,4,"0.567406452","104.5287523","0","0.239124803",False,False,False,1
256,1,4,"0.004106738","103.6328516","0","0.23883159",False,False,False,1
257,1,4,"0.055183865","128.420389","0","0.23857301",False,False,False,1
258,1,4,"0.066797495","100.4686292","0","0.238341536",False,False,False,1
259,1,4,"0.096765336","91.03706834","0","0.238144181",False,False,False,1
260,1,4,"0.09414511","75.40775812","0","0.238163727",False,False,False,1
261,1,4,"0.165212174","83.61173541","0","0.238304002",False,False,False,1
262,1,4,"0.384752926","152.4207842","0","0.238368875",True,False,False,2
263,1,4,"1.328870075","159.4616756","0","0.238906958",True,False,False,2
264,1,4,"0.892784163","103.9063361","0","0.239162544",False,False,False,1
265,1,4,"2.190775074","124.392139","0","0.239202826",False,False,False,1
266,1,4,"3.463746362","116.1628443","0","0.239088194",False,False,False,1
267,1,4,"2.274626413","86.89307246","0","0.238989291",False,False,False,1
268,1,4,"0.91681894","43.82364649","0","0.238879733",False,False,False,1
269,1,4,"0.001718724","31.45288928","0","0.238719903",False,False,False,1
270,1,4,"0.042831202","40.64041581","0","0.238608072",False,False,False,1
271,1,4,"0.070356165","53.46913881","0","0.238719995",False,False,False,1
272,1,4,"0.055991277","71.99062968","0","0.239270127",False,False,False,1
273,1,4,"0.545625037","127.9123864","0","0.239407045",False,False,False,1
274,1,4,"1.871012453","169.8989445","0","0.239204836",True,False,False,2
275,1,4,"2.68443644","155.4074519","0","0.239104901",True,False,False,2
276,1,4,"0.334529321","111.5909446","0","0.239069099",False,False,False,1
277,1,4,"0.370245537","88.11726369","0","0.238882055",False,False,False,1
278,1,4,"0.664346859","77.44583404","0","0.238702593",False,False,False,1
279,1,4,"0.606376392","55.61675654","0","0.238663545",False,False,False,1
280,1,4,"0.114042694","42.73200545","0","0.238670233",False,False,False,1
281,1,4,"0.238767494","42.16932726","0","0.239217219",False,False,False,1
282,1,4,"0.801417268","52.32024441","0","0.240163088",False,False,False,1
283,1,4,"1.09099944","72.27738366","0","0.240886143",False,False,False,1
284,1,4,"4.060407846","115.0083774","0","0.241176475",False,True,False,3
285,1,4,"3.760166728","128.2875033","0","0.241244421",False,False,False,1
286,1,4,"3.126003281","108.1010305","0","0.241160193",False,False,False,1
287,1,4,"1.875214795","84.22082056","0","0.240996108",False,False,False,1
288,1,4,"1.014371009","64.57332147","0","0.2409901",False,False,False,1
289,1,4,"0.319599202","49.72572987","0","0.240950893",False,False,False,1
290,1,4,"0.438412906","72.25264469","0","0.240815581",False,False,False,1
291,1,4,"0.778371328","89.66381643","0","0.240870415",False,False,False,1
292,1,4,"0.769133122","83.27982182","0","0.241532786",False,False,False,1
293,1,4,"0.324011562","87.80778264","0","0.242219809",False,False,False,1
294,1,4,"2.340149111","118.5585283","0","0.242915585",False,False,False,1
295,1,4,"3.269320831","112.0343176","0","0.243940551",False,False,False,1
296,1,4,"3.147412526","88.46443955","0","0.244095437",False,False,False,1
297,1,4,"3.607692968","93.04605999","0","0.244313814",False,False,False,1
298,1,4,"2.925255823","83.18411628","0","0.244658454",False,False,False,1
299,1,4,"1.101772302","82.17316732","0","0.245531128",False,False,False,1
300,1,4,"2.049128576","88.61280462","0","0.246828922",False,False,False,1
301,1,4,"2.119966838","109.3323496","0","0.247301889",False,False,False,1
302,1,4,"5.813113707","165.0761411","0","0.247631616",True,True,False,2
303,1,4,"4.18368246","118.8183727","0","0.248011829",False,True,False,3
304,1,4,"2.596844957","74.44359044","0","0.248233731",False,False,False,1
305,1,4,"2.670761573","78.71794821","0","0.248137671",False,False,False,1
306,1,4,"3.324987194","78.87018928","0","0.248324658",False,False,False,1
307,1,4,"1.190517261","97.96075663","0","0.248665127",False,False,False,1
308,1,4,"0.33128208","79.16308758","0","0.24864436",False,False,False,1
309,1,4,"2.326701117","83.92764097","0","0.248755984",False,False,False,1
310,1,4,"1.653645175","107.5937158","0","0.24882747",False,False,False,1
311,1,4,"1.701197889","109.4691461","0","0.248952197",False,False,False,1
312,1,4,"2.639267914","85.03644307","0","0.248967289",False,False,False,1
313,1,4,"2.091375211","77.14047079","0","0.249069851",False,False,False,1
314,1,4,"1.997803867","53.00795289","0","0.24907835",False,False,False,1
315,1,4,"1.591847525","49.73457771","0","0.24901444",False,False,False,1
316,1,4,"1.661822815","48.42962023","0","0.248998603",False,False,False,1
317,1,4,"0.323600333","39.99420652","0","0.248989581",False,False,False,1
318,1,4,"0.225658573","31.45492807","0","0.24894691",False,False,False,1
319,1,4,"0.535733334","40.91852689","0","0.248886475",False,False,False,1
320,1,4,"0.714795169","53.85203008","0","0.248838513",False,False,False,1
321,1,4,"0.23674885","43.75619738","0","0.24882055",False,False,False,1
322,1,4,"0.219631478","37.42241053","0","0.248809948",False,False,False,1
323,1,4,"0.350143814","52.34834868","0","0.24880829",False,False,False,1
324,1,4,"0.089027259","44.14520052","0","0.248862273",False,False,False,1
325,1,4,"0.024285848","34.49343956","0","0.248950701",False,False,False,1
326,1,4,"0.144023748","41.09916516","0","0.24914592",False,False,False,1
327,1,4,"0.079903604","47.75811391","0","0.249155635",False,False,False,1
328,1,4,"1.135915437","57.8848458","0","0.249226351",False,False,False,1
329,1,4,"0.571395247","63.6987454","0","0.249421517",False,False,False,1
330,1,4,"0.299109944","65.23417263","0","0.249476331",False,False,False,1
331,1,4,"1.056742905","86.24544344","0","0.249567709",False,False,False,1
332,1,4,"1.770870157","97.43872783","0","0.249868057",False,False,False,1
333,1,4,"0.373411909","69.3288818","0","0.249853317",False,False,False,1
334,1,4,"2.164269482","91.60651698","0","0.249886424",False,False,False,1
335,1,4,"1.662370355","70.81322053","0","0.249895157",False,False,False,1
336,1,4,"0.212292121","45.18759649","0","0.249858939",False,False,False,1
337,1,4,"0.498010588","46.11093582","0","0.249802496",False,False,False,1
338,1,4,"0.109165495","42.67548983","0","0.249752825",False,False,False,1
339,1,4,"0.027385348","42.93094083","0","0.249764087",False,False,False,1
340,1,4,"0.141225855","64.12011803","0","0.249745161",False,False,False,1
341,1,4,"0.08515872","86.95550563","0","0.249716913",False,False,False,1
342,1,4,"0.190743978","80.98277567","0","0.24973061",False,False,False,1
343,1,4,"0.147409407","56.96244555","0","0.24970359",False,False,False,1
344,1,4,"1.301890668","77.25988171","0","0.249722259",False,False,False,1
345,1,4,"1.630846476","75.33240879","0","0.249797889",False,False,False,1
346,1,4,"1.114920219","55.67680078","0","0.249991087",False,False,False,1
347,1,4,"1.294213444","68.10285374","0","0.250250446",False,False,False,1
348,1,4,"1.713332807","74.17106196","0","0.250290385",False,False,False,1
349,1,4,"2.831746683","91.19734826","0","0.250470875",False,False,False,1
350,1,4,"3.457870924","113.7835941","0","0.250432159",False,False,False,1
351,1,4,"1.274618797","102.4831622","0","0.250367573",False,False,False,1
352,1,4,"2.204202397","95.28416609","0","0.250340877",False,False,False,1
353,1,4,"0.330870465","48.21409155","0","0.25034715",False,False,False,1
354,1,4,"0.249565236","73.51503025","0","0.250526449",False,False,False,1
355,1,4,"0.573178652","81.03473733","0","0.250737421",False,False,False,1
356,1,4,"0.507015949","77.92567105","0","0.250863277",False,False,False,1
357,1,4,"2.236465689","78.55438898","0","0.250855904",False,False,False,1
358,1,4,"1.224523053","66.04872749","0","0.250872991",False,False,False,1
359,1,4,"1.260150876","60.04986734","0","0.250897642",False,False,False,1
360,1,4,"0.945916788","63.37228759","0","0.250964989",False,False,False,1
361,1,4,"1.284603679","63.16875271","0","0.250950379",False,False,False,1
362,1,4,"0.457901697","77.83085727","0","0.250962884",False,False,False,1
363,1,4,"0.132346806","50.79353132","0","0.25098082",False,False,False,1
364,1,4,"0.027431423","46.431478","0","0.250974961",False,False,False,1
365,1,4,"0.330354787","52.29580352","0","0.250957476",False,False,False,1
366,1,4,"0.307434206","41.27754357","0","0.250940095",False,False,False,1
367,1,4,"0.11796234","35.72145258","0","0.251062927",False,False,False,1
368,1,4,"0.046525307","48.74972919","0","0.251332604",False,False,False,1
369,1,4,"0.0581974","76.87412731","0","0.251551889",False,False,False,1
370,1,4,"0.309474573","84.00657597","0","0.251560553",False,False,False,1
371,1,4,"0.995444426","93.78390761","0","0.251598738",False,False,False,1
372,1,4,"0.19384757","54.8784414","0","0.251926946",False,False,False,1
373,1,4,"0.057903174","50.25403735","0","0.252258131",False,False,False,1
374,1,4,"1.304689133","85.66777101","0","0.252887015",False,False,False,1
375,1,4,"1.877543138","76.06793712","0","0.253360703",False,False,False,1
376,1,4,"2.12585848","83.62080422","0","0.253509333",False,False,False,1
377,1,4,"4.40471059","95.57149994","0","0.253526098",False,True,False,3
378,1,4,"2.639289025","66.45354989","0","0.253477389",False,False,False,1
379,1,4,"2.111324723","58.03143698","0","0.25343637",False,False,False,1
380,1,4,"1.202724527","47.39825388","0","0.25338843",False,False,False,1
381,1,4,"0.51238546","40.80046865","0","0.253325341",False,False,False,1
382,1,4,"1.446686939","42.25814824","0","0.253341737",False,False,False,1
383,1,4,"0.679656408","41.25094662","0","0.253390675",False,False,False,1
384,1,4,"0.36887497","65.20756931","0","0.253466064",False,False,False,1
385,1,4,"1.015110916","58.80035003","0","0.253585595",False,False,False,1
386,1,4,"0.712893032","54.17970143","0","0.253660769",False,False,False,1
387,1,4,"1.060954539","76.20511955","0","0.253933233",False,False,False,1
388,1,4,"0.185672964","56.54755274","0","0.25410418",False,False,False,1
389,1,4,"0.443279762","55.45295469","0","0.254237002",False,False,False,1
390,1,4,"1.886351507","58.03784935","0","0.254341259",False,False,False,1
391,1,4,"2.18128323","72.12933974","0","0.254561988",False,False,False,1
392,1,4,"1.482986212","59.39439161","0","0.254647669",False,False,False,1
393,1,3,"2.43518576","55.65499227","0","0.254692034",False,False,False,1
394,1,3,"2.102025654","46.53047641","0","0.254685564",False,False,False,1
395,1,3,"1.638256904","63.87344458","0","0.254640367",False,False,False,1
396,1,3,"0.902873971","57.57484058","0","0.254683808",False,False,False,1
397,1,3,"0.678047713","48.15943184","0","0.254927845",False,False,False,1
398,1,3,"0.205436345","52.84680554","0","0.25525629",False,False,False,1
